Date,Product_Family,SKU,Demand
2014-03-01,FOODS_2,FOODS_2_361,35
2014-04-01,FOODS_2,FOODS_2_361,27
2014-05-01,FOODS_2,FOODS_2_361,26
2014-06-01,FOODS_2,FOODS_2_361,13
2014-07-01,FOODS_2,FOODS_2_361,17
2014-08-01,FOODS_2,FOODS_2_361,6
2014-09-01,FOODS_2,FOODS_2_361,0
2014-10-01,FOODS_2,FOODS_2_361,0
2014-11-01,FOODS_2,FOODS_2_361,13
2014-12-01,FOODS_2,FOODS_2_361,13
2015-01-01,FOODS_2,FOODS_2_361,17
2015-02-01,FOODS_2,FOODS_2_361,0
2015-03-01,FOODS_2,FOODS_2_361,0
2015-04-01,FOODS_2,FOODS_2_361,0
2015-05-01,FOODS_2,FOODS_2_361,48
2015-06-01,FOODS_2,FOODS_2_361,33
2015-07-01,FOODS_2,FOODS_2_361,38
2015-08-01,FOODS_2,FOODS_2_361,63
2015-09-01,FOODS_2,FOODS_2_361,41
2015-10-01,FOODS_2,FOODS_2_361,8
2015-11-01,FOODS_2,FOODS_2_361,60
2015-12-01,FOODS_2,FOODS_2_361,15
2016-01-01,FOODS_2,FOODS_2_361,1
2016-02-01,FOODS_2,FOODS_2_361,0
2016-03-01,FOODS_2,FOODS_2_361,43
2016-04-01,FOODS_2,FOODS_2_361,32
2016-05-01,FOODS_2,FOODS_2_361,36
2011-01-01,FOODS_2,FOODS_2_395,0
2011-02-01,FOODS_2,FOODS_2_395,0
2011-03-01,FOODS_2,FOODS_2_395,0
2011-04-01,FOODS_2,FOODS_2_395,0
2011-05-01,FOODS_2,FOODS_2_395,0
2011-06-01,FOODS_2,FOODS_2_395,0
2011-07-01,FOODS_2,FOODS_2_395,0
2011-08-01,FOODS_2,FOODS_2_395,0
2011-09-01,FOODS_2,FOODS_2_395,0
2011-10-01,FOODS_2,FOODS_2_395,0
2011-11-01,FOODS_2,FOODS_2_395,0
2011-12-01,FOODS_2,FOODS_2_395,0
2012-01-01,FOODS_2,FOODS_2_395,0
2012-02-01,FOODS_2,FOODS_2_395,0
2012-03-01,FOODS_2,FOODS_2_395,0
2012-04-01,FOODS_2,FOODS_2_395,0
2012-05-01,FOODS_2,FOODS_2_395,0
2012-06-01,FOODS_2,FOODS_2_395,0
2012-07-01,FOODS_2,FOODS_2_395,0
2012-08-01,FOODS_2,FOODS_2_395,0
2012-09-01,FOODS_2,FOODS_2_395,0
2012-10-01,FOODS_2,FOODS_2_395,0
2012-11-01,FOODS_2,FOODS_2_395,0
2012-12-01,FOODS_2,FOODS_2_395,0
2013-01-01,FOODS_2,FOODS_2_395,0
2013-02-01,FOODS_2,FOODS_2_395,0
2013-03-01,FOODS_2,FOODS_2_395,0
2013-04-01,FOODS_2,FOODS_2_395,0
2013-05-01,FOODS_2,FOODS_2_395,0
2013-06-01,FOODS_2,FOODS_2_395,18
2013-07-01,FOODS_2,FOODS_2_395,0
2013-08-01,FOODS_2,FOODS_2_395,0
2013-09-01,FOODS_2,FOODS_2_395,0
2013-10-01,FOODS_2,FOODS_2_395,8
2013-11-01,FOODS_2,FOODS_2_395,0
2013-12-01,FOODS_2,FOODS_2_395,0
2014-01-01,FOODS_2,FOODS_2_395,0
2014-02-01,FOODS_2,FOODS_2_395,4
2014-03-01,FOODS_2,FOODS_2_395,21
2014-04-01,FOODS_2,FOODS_2_395,21
2014-05-01,FOODS_2,FOODS_2_395,30
2014-06-01,FOODS_2,FOODS_2_395,15
2014-07-01,FOODS_2,FOODS_2_395,16
2014-08-01,FOODS_2,FOODS_2_395,15
2014-09-01,FOODS_2,FOODS_2_395,24
2014-10-01,FOODS_2,FOODS_2_395,19
2014-11-01,FOODS_2,FOODS_2_395,6
2014-12-01,FOODS_2,FOODS_2_395,13
2015-01-01,FOODS_2,FOODS_2_395,1
2015-02-01,FOODS_2,FOODS_2_395,17
2015-03-01,FOODS_2,FOODS_2_395,18
2015-04-01,FOODS_2,FOODS_2_395,9
2015-05-01,FOODS_2,FOODS_2_395,9
2015-06-01,FOODS_2,FOODS_2_395,5
2015-07-01,FOODS_2,FOODS_2_395,11
2015-08-01,FOODS_2,FOODS_2_395,9
2015-09-01,FOODS_2,FOODS_2_395,14
2015-10-01,FOODS_2,FOODS_2_395,10
2015-11-01,FOODS_2,FOODS_2_395,3
2015-12-01,FOODS_2,FOODS_2_395,0
2016-01-01,FOODS_2,FOODS_2_395,0
2016-02-01,FOODS_2,FOODS_2_395,0
2016-03-01,FOODS_2,FOODS_2_395,3
2016-04-01,FOODS_2,FOODS_2_395,8
2016-05-01,FOODS_2,FOODS_2_395,3
2011-01-01,FOODS_3,FOODS_3_004,0
2011-02-01,FOODS_3,FOODS_3_004,0
2011-03-01,FOODS_3,FOODS_3_004,0
2011-04-01,FOODS_3,FOODS_3_004,0
2011-05-01,FOODS_3,FOODS_3_004,0
2011-06-01,FOODS_3,FOODS_3_004,0
2011-07-01,FOODS_3,FOODS_3_004,0
2011-08-01,FOODS_3,FOODS_3_004,0
2011-09-01,FOODS_3,FOODS_3_004,0
2011-10-01,FOODS_3,FOODS_3_004,0
2011-11-01,FOODS_3,FOODS_3_004,0
2011-12-01,FOODS_3,FOODS_3_004,0
2012-01-01,FOODS_3,FOODS_3_004,0
2012-02-01,FOODS_3,FOODS_3_004,0
2012-03-01,FOODS_3,FOODS_3_004,0
2012-04-01,FOODS_3,FOODS_3_004,0
2012-05-01,FOODS_3,FOODS_3_004,0
2012-06-01,FOODS_3,FOODS_3_004,0
2012-07-01,FOODS_3,FOODS_3_004,0
2012-08-01,FOODS_3,FOODS_3_004,0
2012-09-01,FOODS_3,FOODS_3_004,0
2012-10-01,FOODS_3,FOODS_3_004,0
2012-11-01,FOODS_3,FOODS_3_004,0
2012-12-01,FOODS_3,FOODS_3_004,0
2013-01-01,FOODS_3,FOODS_3_004,0
2013-02-01,FOODS_3,FOODS_3_004,0
2013-03-01,FOODS_3,FOODS_3_004,0
2013-04-01,FOODS_3,FOODS_3_004,0
2013-05-01,FOODS_3,FOODS_3_004,4
2013-06-01,FOODS_3,FOODS_3_004,7
2013-07-01,FOODS_3,FOODS_3_004,3
2013-08-01,FOODS_3,FOODS_3_004,12
2013-09-01,FOODS_3,FOODS_3_004,6
2013-10-01,FOODS_3,FOODS_3_004,17
2013-11-01,FOODS_3,FOODS_3_004,24
2013-12-01,FOODS_3,FOODS_3_004,27
2014-01-01,FOODS_3,FOODS_3_004,37
2014-02-01,FOODS_3,FOODS_3_004,17
2014-03-01,FOODS_3,FOODS_3_004,49
2014-04-01,FOODS_3,FOODS_3_004,15
2014-05-01,FOODS_3,FOODS_3_004,18
2014-06-01,FOODS_3,FOODS_3_004,35
2014-07-01,FOODS_3,FOODS_3_004,24
2014-08-01,FOODS_3,FOODS_3_004,34
2014-09-01,FOODS_3,FOODS_3_004,36
2014-10-01,FOODS_3,FOODS_3_004,41
2014-11-01,FOODS_3,FOODS_3_004,26
2014-12-01,FOODS_3,FOODS_3_004,36
2015-01-01,FOODS_3,FOODS_3_004,31
2015-02-01,FOODS_3,FOODS_3_004,33
2015-03-01,FOODS_3,FOODS_3_004,32
2015-04-01,FOODS_3,FOODS_3_004,44
2015-05-01,FOODS_3,FOODS_3_004,41
2015-06-01,FOODS_3,FOODS_3_004,38
2015-07-01,FOODS_3,FOODS_3_004,41
2015-08-01,FOODS_3,FOODS_3_004,34
2015-09-01,FOODS_3,FOODS_3_004,38
2015-10-01,FOODS_3,FOODS_3_004,32
2015-11-01,FOODS_3,FOODS_3_004,19
2015-12-01,FOODS_3,FOODS_3_004,24
2016-01-01,FOODS_3,FOODS_3_004,30
2016-02-01,FOODS_3,FOODS_3_004,38
2016-03-01,FOODS_3,FOODS_3_004,17
2016-04-01,FOODS_3,FOODS_3_004,27
2016-05-01,FOODS_3,FOODS_3_004,21
2011-01-01,FOODS_3,FOODS_3_021,0
2011-02-01,FOODS_3,FOODS_3_021,0
2011-03-01,FOODS_3,FOODS_3_021,0
2011-04-01,FOODS_3,FOODS_3_021,0
2011-05-01,FOODS_3,FOODS_3_021,0
2011-06-01,FOODS_3,FOODS_3_021,0
2011-07-01,FOODS_3,FOODS_3_021,0
2011-08-01,FOODS_3,FOODS_3_021,0
2011-09-01,FOODS_3,FOODS_3_021,0
2011-10-01,FOODS_3,FOODS_3_021,0
2011-11-01,FOODS_3,FOODS_3_021,0
2011-12-01,FOODS_3,FOODS_3_021,0
2012-01-01,FOODS_3,FOODS_3_021,1
2012-02-01,FOODS_3,FOODS_3_021,41
2012-03-01,FOODS_3,FOODS_3_021,163
2012-04-01,FOODS_3,FOODS_3_021,127
2012-05-01,FOODS_3,FOODS_3_021,17
2012-06-01,FOODS_3,FOODS_3_021,110
2012-07-01,FOODS_3,FOODS_3_021,72
2012-08-01,FOODS_3,FOODS_3_021,93
2012-09-01,FOODS_3,FOODS_3_021,116
2012-10-01,FOODS_3,FOODS_3_021,115
2012-11-01,FOODS_3,FOODS_3_021,92
2012-12-01,FOODS_3,FOODS_3_021,78
2013-01-01,FOODS_3,FOODS_3_021,65
2013-02-01,FOODS_3,FOODS_3_021,0
2013-03-01,FOODS_3,FOODS_3_021,0
2013-04-01,FOODS_3,FOODS_3_021,35
2013-05-01,FOODS_3,FOODS_3_021,1
2013-06-01,FOODS_3,FOODS_3_021,0
2013-07-01,FOODS_3,FOODS_3_021,0
2013-08-01,FOODS_3,FOODS_3_021,41
2013-09-01,FOODS_3,FOODS_3_021,267
2013-10-01,FOODS_3,FOODS_3_021,279
2013-11-01,FOODS_3,FOODS_3_021,178
2013-12-01,FOODS_3,FOODS_3_021,147
2014-01-01,FOODS_3,FOODS_3_021,127
2014-02-01,FOODS_3,FOODS_3_021,186
2014-03-01,FOODS_3,FOODS_3_021,166
2014-04-01,FOODS_3,FOODS_3_021,132
2014-05-01,FOODS_3,FOODS_3_021,157
2014-06-01,FOODS_3,FOODS_3_021,106
2014-07-01,FOODS_3,FOODS_3_021,113
2014-08-01,FOODS_3,FOODS_3_021,135
2014-09-01,FOODS_3,FOODS_3_021,131
2014-10-01,FOODS_3,FOODS_3_021,132
2014-11-01,FOODS_3,FOODS_3_021,79
2014-12-01,FOODS_3,FOODS_3_021,102
2015-01-01,FOODS_3,FOODS_3_021,65
2015-02-01,FOODS_3,FOODS_3_021,70
2015-03-01,FOODS_3,FOODS_3_021,70
2015-04-01,FOODS_3,FOODS_3_021,72
2015-05-01,FOODS_3,FOODS_3_021,43
2015-06-01,FOODS_3,FOODS_3_021,46
2015-07-01,FOODS_3,FOODS_3_021,53
2015-08-01,FOODS_3,FOODS_3_021,42
2015-09-01,FOODS_3,FOODS_3_021,55
2015-10-01,FOODS_3,FOODS_3_021,42
2015-11-01,FOODS_3,FOODS_3_021,40
2015-12-01,FOODS_3,FOODS_3_021,30
2016-01-01,FOODS_3,FOODS_3_021,50
2016-02-01,FOODS_3,FOODS_3_021,54
2016-03-01,FOODS_3,FOODS_3_021,26
2016-04-01,FOODS_3,FOODS_3_021,35
2016-05-01,FOODS_3,FOODS_3_021,35
2011-01-01,FOODS_3,FOODS_3_027,0
2011-02-01,FOODS_3,FOODS_3_027,0
2011-03-01,FOODS_3,FOODS_3_027,0
2011-04-01,FOODS_3,FOODS_3_027,0
2011-05-01,FOODS_3,FOODS_3_027,0
2011-06-01,FOODS_3,FOODS_3_027,0
2011-07-01,FOODS_3,FOODS_3_027,0
2011-08-01,FOODS_3,FOODS_3_027,0
2011-09-01,FOODS_3,FOODS_3_027,43
2011-10-01,FOODS_3,FOODS_3_027,74
2011-11-01,FOODS_3,FOODS_3_027,40
2011-12-01,FOODS_3,FOODS_3_027,70
2012-01-01,FOODS_3,FOODS_3_027,58
2012-02-01,FOODS_3,FOODS_3_027,51
2012-03-01,FOODS_3,FOODS_3_027,63
2012-04-01,FOODS_3,FOODS_3_027,58
2012-05-01,FOODS_3,FOODS_3_027,63
2012-06-01,FOODS_3,FOODS_3_027,27
2012-07-01,FOODS_3,FOODS_3_027,0
2012-08-01,FOODS_3,FOODS_3_027,0
2012-09-01,FOODS_3,FOODS_3_027,0
2012-10-01,FOODS_3,FOODS_3_027,0
2012-11-01,FOODS_3,FOODS_3_027,0
2012-12-01,FOODS_3,FOODS_3_027,0
2013-01-01,FOODS_3,FOODS_3_027,8
2013-02-01,FOODS_3,FOODS_3_027,85
2013-03-01,FOODS_3,FOODS_3_027,72
2013-04-01,FOODS_3,FOODS_3_027,39
2013-05-01,FOODS_3,FOODS_3_027,32
2013-06-01,FOODS_3,FOODS_3_027,50
2013-07-01,FOODS_3,FOODS_3_027,0
2013-08-01,FOODS_3,FOODS_3_027,0
2013-09-01,FOODS_3,FOODS_3_027,11
2013-10-01,FOODS_3,FOODS_3_027,54
2013-11-01,FOODS_3,FOODS_3_027,48
2013-12-01,FOODS_3,FOODS_3_027,45
2014-01-01,FOODS_3,FOODS_3_027,51
2014-02-01,FOODS_3,FOODS_3_027,9
2014-03-01,FOODS_3,FOODS_3_027,0
2014-04-01,FOODS_3,FOODS_3_027,0
2014-05-01,FOODS_3,FOODS_3_027,0
2014-06-01,FOODS_3,FOODS_3_027,0
2014-07-01,FOODS_3,FOODS_3_027,0
2014-08-01,FOODS_3,FOODS_3_027,0
2014-09-01,FOODS_3,FOODS_3_027,0
2014-10-01,FOODS_3,FOODS_3_027,0
2014-11-01,FOODS_3,FOODS_3_027,87
2014-12-01,FOODS_3,FOODS_3_027,80
2015-01-01,FOODS_3,FOODS_3_027,69
2015-02-01,FOODS_3,FOODS_3_027,11
2015-03-01,FOODS_3,FOODS_3_027,0
2015-04-01,FOODS_3,FOODS_3_027,0
2015-05-01,FOODS_3,FOODS_3_027,0
2015-06-01,FOODS_3,FOODS_3_027,0
2015-07-01,FOODS_3,FOODS_3_027,0
2015-08-01,FOODS_3,FOODS_3_027,0
2015-09-01,FOODS_3,FOODS_3_027,0
2015-10-01,FOODS_3,FOODS_3_027,2
2015-11-01,FOODS_3,FOODS_3_027,25
2015-12-01,FOODS_3,FOODS_3_027,25
2016-01-01,FOODS_3,FOODS_3_027,22
2016-02-01,FOODS_3,FOODS_3_027,16
2016-03-01,FOODS_3,FOODS_3_027,26
2016-04-01,FOODS_3,FOODS_3_027,10
2016-05-01,FOODS_3,FOODS_3_027,11
2011-01-01,FOODS_3,FOODS_3_032,0
2011-02-01,FOODS_3,FOODS_3_032,0
2011-03-01,FOODS_3,FOODS_3_032,0
2011-04-01,FOODS_3,FOODS_3_032,0
2011-05-01,FOODS_3,FOODS_3_032,0
2011-06-01,FOODS_3,FOODS_3_032,0
2011-07-01,FOODS_3,FOODS_3_032,0
2011-08-01,FOODS_3,FOODS_3_032,0
2011-09-01,FOODS_3,FOODS_3_032,0
2011-10-01,FOODS_3,FOODS_3_032,0
2011-11-01,FOODS_3,FOODS_3_032,0
2011-12-01,FOODS_3,FOODS_3_032,0
2012-01-01,FOODS_3,FOODS_3_032,0
2012-02-01,FOODS_3,FOODS_3_032,0
2012-03-01,FOODS_3,FOODS_3_032,0
2012-04-01,FOODS_3,FOODS_3_032,0
2012-05-01,FOODS_3,FOODS_3_032,0
2012-06-01,FOODS_3,FOODS_3_032,0
2012-07-01,FOODS_3,FOODS_3_032,0
2012-08-01,FOODS_3,FOODS_3_032,0
2012-09-01,FOODS_3,FOODS_3_032,0
2012-10-01,FOODS_3,FOODS_3_032,0
2012-11-01,FOODS_3,FOODS_3_032,0
2012-12-01,FOODS_3,FOODS_3_032,0
2013-01-01,FOODS_3,FOODS_3_032,40
2013-02-01,FOODS_3,FOODS_3_032,86
2013-03-01,FOODS_3,FOODS_3_032,1
2013-04-01,FOODS_3,FOODS_3_032,2
2013-05-01,FOODS_3,FOODS_3_032,67
2013-06-01,FOODS_3,FOODS_3_032,60
2013-07-01,FOODS_3,FOODS_3_032,67
2013-08-01,FOODS_3,FOODS_3_032,67
2013-09-01,FOODS_3,FOODS_3_032,61
2013-10-01,FOODS_3,FOODS_3_032,65
2013-11-01,FOODS_3,FOODS_3_032,47
2013-12-01,FOODS_3,FOODS_3_032,52
2014-01-01,FOODS_3,FOODS_3_032,67
2014-02-01,FOODS_3,FOODS_3_032,59
2014-03-01,FOODS_3,FOODS_3_032,70
2014-04-01,FOODS_3,FOODS_3_032,64
2014-05-01,FOODS_3,FOODS_3_032,79
2014-06-01,FOODS_3,FOODS_3_032,83
2014-07-01,FOODS_3,FOODS_3_032,85
2014-08-01,FOODS_3,FOODS_3_032,83
2014-09-01,FOODS_3,FOODS_3_032,65
2014-10-01,FOODS_3,FOODS_3_032,66
2014-11-01,FOODS_3,FOODS_3_032,58
2014-12-01,FOODS_3,FOODS_3_032,57
2015-01-01,FOODS_3,FOODS_3_032,76
2015-02-01,FOODS_3,FOODS_3_032,82
2015-03-01,FOODS_3,FOODS_3_032,62
2015-04-01,FOODS_3,FOODS_3_032,45
2015-05-01,FOODS_3,FOODS_3_032,69
2015-06-01,FOODS_3,FOODS_3_032,50
2015-07-01,FOODS_3,FOODS_3_032,51
2015-08-01,FOODS_3,FOODS_3_032,43
2015-09-01,FOODS_3,FOODS_3_032,33
2015-10-01,FOODS_3,FOODS_3_032,35
2015-11-01,FOODS_3,FOODS_3_032,40
2015-12-01,FOODS_3,FOODS_3_032,24
2016-01-01,FOODS_3,FOODS_3_032,35
2016-02-01,FOODS_3,FOODS_3_032,40
2016-03-01,FOODS_3,FOODS_3_032,34
2016-04-01,FOODS_3,FOODS_3_032,37
2016-05-01,FOODS_3,FOODS_3_032,23
2011-01-01,FOODS_3,FOODS_3_100,0
2011-02-01,FOODS_3,FOODS_3_100,0
2011-03-01,FOODS_3,FOODS_3_100,0
2011-04-01,FOODS_3,FOODS_3_100,0
2011-05-01,FOODS_3,FOODS_3_100,0
2011-06-01,FOODS_3,FOODS_3_100,0
2011-07-01,FOODS_3,FOODS_3_100,0
2011-08-01,FOODS_3,FOODS_3_100,0
2011-09-01,FOODS_3,FOODS_3_100,0
2011-10-01,FOODS_3,FOODS_3_100,0
2011-11-01,FOODS_3,FOODS_3_100,0
2011-12-01,FOODS_3,FOODS_3_100,0
2012-01-01,FOODS_3,FOODS_3_100,0
2012-02-01,FOODS_3,FOODS_3_100,0
2012-03-01,FOODS_3,FOODS_3_100,0
2012-04-01,FOODS_3,FOODS_3_100,0
2012-05-01,FOODS_3,FOODS_3_100,0
2012-06-01,FOODS_3,FOODS_3_100,0
2012-07-01,FOODS_3,FOODS_3_100,0
2012-08-01,FOODS_3,FOODS_3_100,0
2012-09-01,FOODS_3,FOODS_3_100,15
2012-10-01,FOODS_3,FOODS_3_100,20
2012-11-01,FOODS_3,FOODS_3_100,9
2012-12-01,FOODS_3,FOODS_3_100,26
2013-01-01,FOODS_3,FOODS_3_100,26
2013-02-01,FOODS_3,FOODS_3_100,24
2013-03-01,FOODS_3,FOODS_3_100,25
2013-04-01,FOODS_3,FOODS_3_100,21
2013-05-01,FOODS_3,FOODS_3_100,48
2013-06-01,FOODS_3,FOODS_3_100,40
2013-07-01,FOODS_3,FOODS_3_100,24
2013-08-01,FOODS_3,FOODS_3_100,23
2013-09-01,FOODS_3,FOODS_3_100,27
2013-10-01,FOODS_3,FOODS_3_100,24
2013-11-01,FOODS_3,FOODS_3_100,22
2013-12-01,FOODS_3,FOODS_3_100,10
2014-01-01,FOODS_3,FOODS_3_100,6
2014-02-01,FOODS_3,FOODS_3_100,22
2014-03-01,FOODS_3,FOODS_3_100,27
2014-04-01,FOODS_3,FOODS_3_100,24
2014-05-01,FOODS_3,FOODS_3_100,25
2014-06-01,FOODS_3,FOODS_3_100,30
2014-07-01,FOODS_3,FOODS_3_100,29
2014-08-01,FOODS_3,FOODS_3_100,34
2014-09-01,FOODS_3,FOODS_3_100,11
2014-10-01,FOODS_3,FOODS_3_100,14
2014-11-01,FOODS_3,FOODS_3_100,30
2014-12-01,FOODS_3,FOODS_3_100,29
2015-01-01,FOODS_3,FOODS_3_100,31
2015-02-01,FOODS_3,FOODS_3_100,23
2015-03-01,FOODS_3,FOODS_3_100,33
2015-04-01,FOODS_3,FOODS_3_100,27
2015-05-01,FOODS_3,FOODS_3_100,35
2015-06-01,FOODS_3,FOODS_3_100,33
2015-07-01,FOODS_3,FOODS_3_100,34
2015-08-01,FOODS_3,FOODS_3_100,30
2015-09-01,FOODS_3,FOODS_3_100,6
2015-10-01,FOODS_3,FOODS_3_100,6
2015-11-01,FOODS_3,FOODS_3_100,0
2015-12-01,FOODS_3,FOODS_3_100,23
2016-01-01,FOODS_3,FOODS_3_100,6
2016-02-01,FOODS_3,FOODS_3_100,18
2016-03-01,FOODS_3,FOODS_3_100,11
2016-04-01,FOODS_3,FOODS_3_100,14
2016-05-01,FOODS_3,FOODS_3_100,18
2011-01-01,FOODS_3,FOODS_3_116,17
2011-02-01,FOODS_3,FOODS_3_116,193
2011-03-01,FOODS_3,FOODS_3_116,212
2011-04-01,FOODS_3,FOODS_3_116,247
2011-05-01,FOODS_3,FOODS_3_116,221
2011-06-01,FOODS_3,FOODS_3_116,226
2011-07-01,FOODS_3,FOODS_3_116,244
2011-08-01,FOODS_3,FOODS_3_116,215
2011-09-01,FOODS_3,FOODS_3_116,234
2011-10-01,FOODS_3,FOODS_3_116,165
2011-11-01,FOODS_3,FOODS_3_116,155
2011-12-01,FOODS_3,FOODS_3_116,120
2012-01-01,FOODS_3,FOODS_3_116,101
2012-02-01,FOODS_3,FOODS_3_116,43
2012-03-01,FOODS_3,FOODS_3_116,107
2012-04-01,FOODS_3,FOODS_3_116,104
2012-05-01,FOODS_3,FOODS_3_116,90
2012-06-01,FOODS_3,FOODS_3_116,101
2012-07-01,FOODS_3,FOODS_3_116,95
2012-08-01,FOODS_3,FOODS_3_116,115
2012-09-01,FOODS_3,FOODS_3_116,108
2012-10-01,FOODS_3,FOODS_3_116,103
2012-11-01,FOODS_3,FOODS_3_116,103
2012-12-01,FOODS_3,FOODS_3_116,42
2013-01-01,FOODS_3,FOODS_3_116,62
2013-02-01,FOODS_3,FOODS_3_116,66
2013-03-01,FOODS_3,FOODS_3_116,45
2013-04-01,FOODS_3,FOODS_3_116,53
2013-05-01,FOODS_3,FOODS_3_116,74
2013-06-01,FOODS_3,FOODS_3_116,86
2013-07-01,FOODS_3,FOODS_3_116,108
2013-08-01,FOODS_3,FOODS_3_116,159
2013-09-01,FOODS_3,FOODS_3_116,99
2013-10-01,FOODS_3,FOODS_3_116,134
2013-11-01,FOODS_3,FOODS_3_116,53
2013-12-01,FOODS_3,FOODS_3_116,64
2014-01-01,FOODS_3,FOODS_3_116,51
2014-02-01,FOODS_3,FOODS_3_116,54
2014-03-01,FOODS_3,FOODS_3_116,110
2014-04-01,FOODS_3,FOODS_3_116,111
2014-05-01,FOODS_3,FOODS_3_116,15
2014-06-01,FOODS_3,FOODS_3_116,0
2014-07-01,FOODS_3,FOODS_3_116,0
2014-08-01,FOODS_3,FOODS_3_116,28
2014-09-01,FOODS_3,FOODS_3_116,0
2014-10-01,FOODS_3,FOODS_3_116,0
2014-11-01,FOODS_3,FOODS_3_116,64
2014-12-01,FOODS_3,FOODS_3_116,107
2015-01-01,FOODS_3,FOODS_3_116,129
2015-02-01,FOODS_3,FOODS_3_116,90
2015-03-01,FOODS_3,FOODS_3_116,117
2015-04-01,FOODS_3,FOODS_3_116,98
2015-05-01,FOODS_3,FOODS_3_116,158
2015-06-01,FOODS_3,FOODS_3_116,89
2015-07-01,FOODS_3,FOODS_3_116,50
2015-08-01,FOODS_3,FOODS_3_116,0
2015-09-01,FOODS_3,FOODS_3_116,0
2015-10-01,FOODS_3,FOODS_3_116,0
2015-11-01,FOODS_3,FOODS_3_116,0
2015-12-01,FOODS_3,FOODS_3_116,49
2016-01-01,FOODS_3,FOODS_3_116,49
2016-02-01,FOODS_3,FOODS_3_116,78
2016-03-01,FOODS_3,FOODS_3_116,120
2016-04-01,FOODS_3,FOODS_3_116,98
2016-05-01,FOODS_3,FOODS_3_116,49
2011-01-01,FOODS_3,FOODS_3_131,0
2011-02-01,FOODS_3,FOODS_3_131,0
2011-03-01,FOODS_3,FOODS_3_131,0
2011-04-01,FOODS_3,FOODS_3_131,0
2011-05-01,FOODS_3,FOODS_3_131,0
2011-06-01,FOODS_3,FOODS_3_131,0
2011-07-01,FOODS_3,FOODS_3_131,0
2011-08-01,FOODS_3,FOODS_3_131,70
2011-09-01,FOODS_3,FOODS_3_131,92
2011-10-01,FOODS_3,FOODS_3_131,171
2011-11-01,FOODS_3,FOODS_3_131,173
2011-12-01,FOODS_3,FOODS_3_131,155
2012-01-01,FOODS_3,FOODS_3_131,203
2012-02-01,FOODS_3,FOODS_3_131,116
2012-03-01,FOODS_3,FOODS_3_131,177
2012-04-01,FOODS_3,FOODS_3_131,149
2012-05-01,FOODS_3,FOODS_3_131,165
2012-06-01,FOODS_3,FOODS_3_131,154
2012-07-01,FOODS_3,FOODS_3_131,95
2012-08-01,FOODS_3,FOODS_3_131,0
2012-09-01,FOODS_3,FOODS_3_131,67
2012-10-01,FOODS_3,FOODS_3_131,43
2012-11-01,FOODS_3,FOODS_3_131,43
2012-12-01,FOODS_3,FOODS_3_131,23
2013-01-01,FOODS_3,FOODS_3_131,44
2013-02-01,FOODS_3,FOODS_3_131,36
2013-03-01,FOODS_3,FOODS_3_131,56
2013-04-01,FOODS_3,FOODS_3_131,53
2013-05-01,FOODS_3,FOODS_3_131,65
2013-06-01,FOODS_3,FOODS_3_131,94
2013-07-01,FOODS_3,FOODS_3_131,64
2013-08-01,FOODS_3,FOODS_3_131,17
2013-09-01,FOODS_3,FOODS_3_131,68
2013-10-01,FOODS_3,FOODS_3_131,44
2013-11-01,FOODS_3,FOODS_3_131,48
2013-12-01,FOODS_3,FOODS_3_131,47
2014-01-01,FOODS_3,FOODS_3_131,82
2014-02-01,FOODS_3,FOODS_3_131,69
2014-03-01,FOODS_3,FOODS_3_131,94
2014-04-01,FOODS_3,FOODS_3_131,82
2014-05-01,FOODS_3,FOODS_3_131,79
2014-06-01,FOODS_3,FOODS_3_131,94
2014-07-01,FOODS_3,FOODS_3_131,94
2014-08-01,FOODS_3,FOODS_3_131,88
2014-09-01,FOODS_3,FOODS_3_131,90
2014-10-01,FOODS_3,FOODS_3_131,87
2014-11-01,FOODS_3,FOODS_3_131,90
2014-12-01,FOODS_3,FOODS_3_131,75
2015-01-01,FOODS_3,FOODS_3_131,26
2015-02-01,FOODS_3,FOODS_3_131,83
2015-03-01,FOODS_3,FOODS_3_131,74
2015-04-01,FOODS_3,FOODS_3_131,67
2015-05-01,FOODS_3,FOODS_3_131,82
2015-06-01,FOODS_3,FOODS_3_131,67
2015-07-01,FOODS_3,FOODS_3_131,93
2015-08-01,FOODS_3,FOODS_3_131,78
2015-09-01,FOODS_3,FOODS_3_131,85
2015-10-01,FOODS_3,FOODS_3_131,81
2015-11-01,FOODS_3,FOODS_3_131,71
2015-12-01,FOODS_3,FOODS_3_131,49
2016-01-01,FOODS_3,FOODS_3_131,79
2016-02-01,FOODS_3,FOODS_3_131,68
2016-03-01,FOODS_3,FOODS_3_131,57
2016-04-01,FOODS_3,FOODS_3_131,80
2016-05-01,FOODS_3,FOODS_3_131,53
2011-01-01,FOODS_3,FOODS_3_168,0
2011-02-01,FOODS_3,FOODS_3_168,19
2011-03-01,FOODS_3,FOODS_3_168,36
2011-04-01,FOODS_3,FOODS_3_168,34
2011-05-01,FOODS_3,FOODS_3_168,33
2011-06-01,FOODS_3,FOODS_3_168,22
2011-07-01,FOODS_3,FOODS_3_168,14
2011-08-01,FOODS_3,FOODS_3_168,20
2011-09-01,FOODS_3,FOODS_3_168,24
2011-10-01,FOODS_3,FOODS_3_168,17
2011-11-01,FOODS_3,FOODS_3_168,23
2011-12-01,FOODS_3,FOODS_3_168,19
